player_id,full_name,month,value_mean,value_sd
b9078ad5-9d55-4617-9c9d-131823dfca0b,Luke Ness,2024-07,0.2591,0.088
b9078ad5-9d55-4617-9c9d-131823dfca0b,Luke Ness,2024-08,0.2641,0.0868
b9078ad5-9d55-4617-9c9d-131823dfca0b,Luke Ness,2024-09,0.2627,0.0864
b9078ad5-9d55-4617-9c9d-131823dfca0b,Luke Ness,2024-10,0.2619,0.0846
b9078ad5-9d55-4617-9c9d-131823dfca0b,Luke Ness,2024-11,0.2601,0.0861
b9078ad5-9d55-4617-9c9d-131823dfca0b,Luke Ness,2024-12,0.2541,0.0857
b9078ad5-9d55-4617-9c9d-131823dfca0b,Luke Ness,2025-01,0.237,0.0866
b9078ad5-9d55-4617-9c9d-131823dfca0b,Luke Ness,2025-02,0.2235,0.0875
b9078ad5-9d55-4617-9c9d-131823dfca0b,Luke Ness,2025-03,0.2166,0.0898
b9078ad5-9d55-4617-9c9d-131823dfca0b,Luke Ness,2025-04,0.2018,0.0937
b9078ad5-9d55-4617-9c9d-131823dfca0b,Luke Ness,2025-05,0.1883,0.0972
b9078ad5-9d55-4617-9c9d-131823dfca0b,Luke Ness,2025-06,0.1754,0.103
b9078ad5-9d55-4617-9c9d-131823dfca0b,Luke Ness,2025-07,0.1732,0.109
b9078ad5-9d55-4617-9c9d-131823dfca0b,Luke Ness,2025-08,0.1726,0.1144
b9078ad5-9d55-4617-9c9d-131823dfca0b,Luke Ness,2025-09,0.1702,0.1227
b9078ad5-9d55-4617-9c9d-131823dfca0b,Luke Ness,2025-10,0.1689,0.124
b9078ad5-9d55-4617-9c9d-131823dfca0b,Luke Ness,2025-11,0.1677,0.1312
b9078ad5-9d55-4617-9c9d-131823dfca0b,Luke Ness,2025-12,0.1646,0.1361
b9078ad5-9d55-4617-9c9d-131823dfca0b,Luke Ness,2026-01,0.163,0.1395
b9078ad5-9d55-4617-9c9d-131823dfca0b,Luke Ness,2026-02,0.1601,0.1457
b9078ad5-9d55-4617-9c9d-131823dfca0b,Luke Ness,2026-03,0.1577,0.151
b9078ad5-9d55-4617-9c9d-131823dfca0b,Luke Ness,2026-04,0.157,0.1534
b9078ad5-9d55-4617-9c9d-131823dfca0b,Luke Ness,2026-05,0.1553,0.1566
1af53bb7-816e-4292-bd2e-08374c50aa42,Sergey Afanasenka,2024-01,0.4781,0.1589
1af53bb7-816e-4292-bd2e-08374c50aa42,Sergey Afanasenka,2024-02,0.486,0.1555
1af53bb7-816e-4292-bd2e-08374c50aa42,Sergey Afanasenka,2024-03,0.4933,0.1537
1af53bb7-816e-4292-bd2e-08374c50aa42,Sergey Afanasenka,2024-04,0.5011,0.1514
1af53bb7-816e-4292-bd2e-08374c50aa42,Sergey Afanasenka,2024-05,0.5104,0.1488
1af53bb7-816e-4292-bd2e-08374c50aa42,Sergey Afanasenka,2024-06,0.5214,0.1494
1af53bb7-816e-4292-bd2e-08374c50aa42,Sergey Afanasenka,2024-07,0.5314,0.1463
1af53bb7-816e-4292-bd2e-08374c50aa42,Sergey Afanasenka,2024-08,0.542,0.1432
1af53bb7-816e-4292-bd2e-08374c50aa42,Sergey Afanasenka,2024-09,0.5524,0.1393
1af53bb7-816e-4292-bd2e-08374c50aa42,Sergey Afanasenka,2024-10,0.5638,0.1372
1af53bb7-816e-4292-bd2e-08374c50aa42,Sergey Afanasenka,2024-11,0.574,0.1363
1af53bb7-816e-4292-bd2e-08374c50aa42,Sergey Afanasenka,2024-12,0.5839,0.1334
1af53bb7-816e-4292-bd2e-08374c50aa42,Sergey Afanasenka,2025-01,0.5889,0.1316
1af53bb7-816e-4292-bd2e-08374c50aa42,Sergey Afanasenka,2025-02,0.5951,0.1285
1af53bb7-816e-4292-bd2e-08374c50aa42,Sergey Afanasenka,2025-03,0.6035,0.1265
1af53bb7-816e-4292-bd2e-08374c50aa42,Sergey Afanasenka,2025-04,0.6036,0.1253
1af53bb7-816e-4292-bd2e-08374c50aa42,Sergey Afanasenka,2025-05,0.6034,0.1263
1af53bb7-816e-4292-bd2e-08374c50aa42,Sergey Afanasenka,2025-06,0.6057,0.1254
1af53bb7-816e-4292-bd2e-08374c50aa42,Sergey Afanasenka,2025-07,0.6006,0.1304
1af53bb7-816e-4292-bd2e-08374c50aa42,Sergey Afanasenka,2025-08,0.5952,0.1343
1af53bb7-816e-4292-bd2e-08374c50aa42,Sergey Afanasenka,2025-09,0.5901,0.1393
1af53bb7-816e-4292-bd2e-08374c50aa42,Sergey Afanasenka,2025-10,0.5857,0.1425
1af53bb7-816e-4292-bd2e-08374c50aa42,Sergey Afanasenka,2025-11,0.5854,0.1464
1af53bb7-816e-4292-bd2e-08374c50aa42,Sergey Afanasenka,2025-12,0.5858,0.1558
1af53bb7-816e-4292-bd2e-08374c50aa42,Sergey Afanasenka,2026-01,0.587,0.1605
1af53bb7-816e-4292-bd2e-08374c50aa42,Sergey Afanasenka,2026-02,0.5878,0.1668
1af53bb7-816e-4292-bd2e-08374c50aa42,Sergey Afanasenka,2026-03,0.5869,0.1735
1af53bb7-816e-4292-bd2e-08374c50aa42,Sergey Afanasenka,2026-04,0.587,0.1763
1af53bb7-816e-4292-bd2e-08374c50aa42,Sergey Afanasenka,2026-05,0.5871,0.1806
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,2024-01,0.5269,0.1477
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,2024-02,0.5353,0.1426
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,2024-03,0.5432,0.1405
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,2024-04,0.5506,0.1359
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,2024-05,0.5579,0.131
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,2024-06,0.5647,0.127
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,2024-07,0.5724,0.1253
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,2024-08,0.5793,0.1232
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,2024-09,0.5787,0.1267
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,2024-10,0.5804,0.1312
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,2024-11,0.5876,0.1323
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,2024-12,0.5936,0.136
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,2025-01,0.5925,0.1391
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,2025-02,0.5919,0.144
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,2025-03,0.5913,0.1501
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,2025-04,0.5923,0.1558
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,2025-05,0.5928,0.1603
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,2025-06,0.5927,0.1652
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,2025-07,0.5926,0.1719
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,2025-08,0.5936,0.177
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,2025-09,0.5941,0.1825
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,2025-10,0.5949,0.1858
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,2025-11,0.5942,0.1938
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,2025-12,0.5947,0.1958
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,2026-01,0.5968,0.2009
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,2026-02,0.5968,0.2043
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,2026-03,0.597,0.2092
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,2026-04,0.5972,0.2107
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,2026-05,0.5974,0.214
8dd7bb87-1082-4114-809e-888ac57df014,Chase Mason,2024-01,0.0801,0.131
8dd7bb87-1082-4114-809e-888ac57df014,Chase Mason,2024-02,0.0828,0.1279
8dd7bb87-1082-4114-809e-888ac57df014,Chase Mason,2024-03,0.085,0.1233
8dd7bb87-1082-4114-809e-888ac57df014,Chase Mason,2024-04,0.0887,0.1197
8dd7bb87-1082-4114-809e-888ac57df014,Chase Mason,2024-05,0.0888,0.1182
8dd7bb87-1082-4114-809e-888ac57df014,Chase Mason,2024-06,0.0904,0.1177
8dd7bb87-1082-4114-809e-888ac57df014,Chase Mason,2024-07,0.0921,0.114
8dd7bb87-1082-4114-809e-888ac57df014,Chase Mason,2024-08,0.0935,0.1113
8dd7bb87-1082-4114-809e-888ac57df014,Chase Mason,2024-09,0.0945,0.1078
8dd7bb87-1082-4114-809e-888ac57df014,Chase Mason,2024-10,0.0923,0.104
8dd7bb87-1082-4114-809e-888ac57df014,Chase Mason,2024-11,0.0907,0.1023
8dd7bb87-1082-4114-809e-888ac57df014,Chase Mason,2024-12,0.09,0.1009
8dd7bb87-1082-4114-809e-888ac57df014,Chase Mason,2025-01,0.0831,0.0999
8dd7bb87-1082-4114-809e-888ac57df014,Chase Mason,2025-02,0.0758,0.1015
8dd7bb87-1082-4114-809e-888ac57df014,Chase Mason,2025-03,0.0675,0.1015
8dd7bb87-1082-4114-809e-888ac57df014,Chase Mason,2025-04,0.0542,0.1005
8dd7bb87-1082-4114-809e-888ac57df014,Chase Mason,2025-05,0.045,0.1009
8dd7bb87-1082-4114-809e-888ac57df014,Chase Mason,2025-06,0.0366,0.105
8dd7bb87-1082-4114-809e-888ac57df014,Chase Mason,2025-07,0.0267,0.1083
8dd7bb87-1082-4114-809e-888ac57df014,Chase Mason,2025-08,0.0162,0.1109
8dd7bb87-1082-4114-809e-888ac57df014,Chase Mason,2025-09,0.0118,0.1131
8dd7bb87-1082-4114-809e-888ac57df014,Chase Mason,2025-10,0.0067,0.1145
8dd7bb87-1082-4114-809e-888ac57df014,Chase Mason,2025-11,0.0006,0.1172
8dd7bb87-1082-4114-809e-888ac57df014,Chase Mason,2025-12,-0.0039,0.1197
8dd7bb87-1082-4114-809e-888ac57df014,Chase Mason,2026-01,-0.0105,0.123
8dd7bb87-1082-4114-809e-888ac57df014,Chase Mason,2026-02,-0.0156,0.1249
8dd7bb87-1082-4114-809e-888ac57df014,Chase Mason,2026-03,-0.0194,0.13
8dd7bb87-1082-4114-809e-888ac57df014,Chase Mason,2026-04,-0.024,0.1324
8dd7bb87-1082-4114-809e-888ac57df014,Chase Mason,2026-05,-0.024,0.1376
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,2024-01,-0.1259,0.1176
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,2024-02,-0.1268,0.1138
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,2024-03,-0.1288,0.11
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,2024-04,-0.1301,0.1067
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,2024-05,-0.1304,0.1041
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,2024-06,-0.1377,0.1058
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,2024-07,-0.1437,0.1103
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,2024-08,-0.1496,0.1173
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,2024-09,-0.1559,0.1204
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,2024-10,-0.1591,0.1224
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,2024-11,-0.1617,0.1239
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,2024-12,-0.1661,0.1254
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,2025-01,-0.1699,0.1284
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,2025-02,-0.1739,0.1285
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,2025-03,-0.1789,0.1278
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,2025-04,-0.1811,0.1297
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,2025-05,-0.1833,0.1315
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,2025-06,-0.1809,0.1287
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,2025-07,-0.1769,0.1263
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,2025-08,-0.1732,0.1275
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,2025-09,-0.1701,0.1269
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,2025-10,-0.1667,0.1285
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,2025-11,-0.1636,0.1283
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,2025-12,-0.1619,0.1317
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,2026-01,-0.1565,0.1319
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,2026-02,-0.1548,0.1324
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,2026-03,-0.1611,0.1347
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,2026-04,-0.1689,0.138
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,2026-05,-0.1703,0.1442
0763ffeb-1b1f-41c5-ab37-d17b66e50b50,Phuc Huynh,2024-01,0.6413,0.1602
0763ffeb-1b1f-41c5-ab37-d17b66e50b50,Phuc Huynh,2024-02,0.6492,0.1601
0763ffeb-1b1f-41c5-ab37-d17b66e50b50,Phuc Huynh,2024-03,0.6552,0.1575
0763ffeb-1b1f-41c5-ab37-d17b66e50b50,Phuc Huynh,2024-04,0.6572,0.1559
0763ffeb-1b1f-41c5-ab37-d17b66e50b50,Phuc Huynh,2024-05,0.6609,0.1548
0763ffeb-1b1f-41c5-ab37-d17b66e50b50,Phuc Huynh,2024-06,0.6653,0.1522
0763ffeb-1b1f-41c5-ab37-d17b66e50b50,Phuc Huynh,2024-07,0.6752,0.1542
0763ffeb-1b1f-41c5-ab37-d17b66e50b50,Phuc Huynh,2024-08,0.686,0.1545
0763ffeb-1b1f-41c5-ab37-d17b66e50b50,Phuc Huynh,2024-09,0.6963,0.1525
0763ffeb-1b1f-41c5-ab37-d17b66e50b50,Phuc Huynh,2024-10,0.7065,0.1494
0763ffeb-1b1f-41c5-ab37-d17b66e50b50,Phuc Huynh,2024-11,0.7183,0.1476
0763ffeb-1b1f-41c5-ab37-d17b66e50b50,Phuc Huynh,2024-12,0.7294,0.1475
0763ffeb-1b1f-41c5-ab37-d17b66e50b50,Phuc Huynh,2025-01,0.7403,0.1454
0763ffeb-1b1f-41c5-ab37-d17b66e50b50,Phuc Huynh,2025-02,0.7483,0.1444
0763ffeb-1b1f-41c5-ab37-d17b66e50b50,Phuc Huynh,2025-03,0.7569,0.1425
0763ffeb-1b1f-41c5-ab37-d17b66e50b50,Phuc Huynh,2025-04,0.7657,0.1402
0763ffeb-1b1f-41c5-ab37-d17b66e50b50,Phuc Huynh,2025-05,0.7734,0.1417
0763ffeb-1b1f-41c5-ab37-d17b66e50b50,Phuc Huynh,2025-06,0.7824,0.1415
0763ffeb-1b1f-41c5-ab37-d17b66e50b50,Phuc Huynh,2025-07,0.7916,0.141
0763ffeb-1b1f-41c5-ab37-d17b66e50b50,Phuc Huynh,2025-08,0.7984,0.1374
0763ffeb-1b1f-41c5-ab37-d17b66e50b50,Phuc Huynh,2025-09,0.7984,0.1382
0763ffeb-1b1f-41c5-ab37-d17b66e50b50,Phuc Huynh,2025-10,0.8011,0.1436
0763ffeb-1b1f-41c5-ab37-d17b66e50b50,Phuc Huynh,2025-11,0.8027,0.1476
0763ffeb-1b1f-41c5-ab37-d17b66e50b50,Phuc Huynh,2025-12,0.8023,0.1531
0763ffeb-1b1f-41c5-ab37-d17b66e50b50,Phuc Huynh,2026-01,0.8027,0.1564
0763ffeb-1b1f-41c5-ab37-d17b66e50b50,Phuc Huynh,2026-02,0.803,0.1629
0763ffeb-1b1f-41c5-ab37-d17b66e50b50,Phuc Huynh,2026-03,0.8027,0.1683
0763ffeb-1b1f-41c5-ab37-d17b66e50b50,Phuc Huynh,2026-04,0.8018,0.1734
0763ffeb-1b1f-41c5-ab37-d17b66e50b50,Phuc Huynh,2026-05,0.8028,0.1787
0dfe6dd7-dcc9-407b-a761-1cafc880401b,Erik Pailet,2024-01,0.5026,0.1072
0dfe6dd7-dcc9-407b-a761-1cafc880401b,Erik Pailet,2024-02,0.5037,0.1015
0dfe6dd7-dcc9-407b-a761-1cafc880401b,Erik Pailet,2024-03,0.5048,0.0981
0dfe6dd7-dcc9-407b-a761-1cafc880401b,Erik Pailet,2024-04,0.4908,0.0956
0dfe6dd7-dcc9-407b-a761-1cafc880401b,Erik Pailet,2024-05,0.4735,0.0949
0dfe6dd7-dcc9-407b-a761-1cafc880401b,Erik Pailet,2024-06,0.4579,0.0937
0dfe6dd7-dcc9-407b-a761-1cafc880401b,Erik Pailet,2024-07,0.4517,0.0957
0dfe6dd7-dcc9-407b-a761-1cafc880401b,Erik Pailet,2024-08,0.4464,0.1003
0dfe6dd7-dcc9-407b-a761-1cafc880401b,Erik Pailet,2024-09,0.4497,0.1023
0dfe6dd7-dcc9-407b-a761-1cafc880401b,Erik Pailet,2024-10,0.4551,0.1048
0dfe6dd7-dcc9-407b-a761-1cafc880401b,Erik Pailet,2024-11,0.4597,0.1059
0dfe6dd7-dcc9-407b-a761-1cafc880401b,Erik Pailet,2024-12,0.4639,0.106
0dfe6dd7-dcc9-407b-a761-1cafc880401b,Erik Pailet,2025-01,0.4679,0.1045
0dfe6dd7-dcc9-407b-a761-1cafc880401b,Erik Pailet,2025-02,0.474,0.105
0dfe6dd7-dcc9-407b-a761-1cafc880401b,Erik Pailet,2025-03,0.4695,0.1072
0dfe6dd7-dcc9-407b-a761-1cafc880401b,Erik Pailet,2025-04,0.4661,0.1101
0dfe6dd7-dcc9-407b-a761-1cafc880401b,Erik Pailet,2025-05,0.4639,0.1105
0dfe6dd7-dcc9-407b-a761-1cafc880401b,Erik Pailet,2025-06,0.4606,0.1125
0dfe6dd7-dcc9-407b-a761-1cafc880401b,Erik Pailet,2025-07,0.4577,0.1156
0dfe6dd7-dcc9-407b-a761-1cafc880401b,Erik Pailet,2025-08,0.4551,0.1187
0dfe6dd7-dcc9-407b-a761-1cafc880401b,Erik Pailet,2025-09,0.4515,0.1185
0dfe6dd7-dcc9-407b-a761-1cafc880401b,Erik Pailet,2025-10,0.4479,0.1206
0dfe6dd7-dcc9-407b-a761-1cafc880401b,Erik Pailet,2025-11,0.4423,0.122
0dfe6dd7-dcc9-407b-a761-1cafc880401b,Erik Pailet,2025-12,0.4374,0.1239
0dfe6dd7-dcc9-407b-a761-1cafc880401b,Erik Pailet,2026-01,0.4326,0.1247
0dfe6dd7-dcc9-407b-a761-1cafc880401b,Erik Pailet,2026-02,0.432,0.1278
0dfe6dd7-dcc9-407b-a761-1cafc880401b,Erik Pailet,2026-03,0.4351,0.1316
0dfe6dd7-dcc9-407b-a761-1cafc880401b,Erik Pailet,2026-04,0.431,0.1368
0dfe6dd7-dcc9-407b-a761-1cafc880401b,Erik Pailet,2026-05,0.4254,0.141
518626d4-2600-4134-8c6a-0ae9315f9625,Cason Campbell,2024-01,0.2489,0.0996
518626d4-2600-4134-8c6a-0ae9315f9625,Cason Campbell,2024-02,0.2514,0.0957
518626d4-2600-4134-8c6a-0ae9315f9625,Cason Campbell,2024-03,0.2494,0.0921
518626d4-2600-4134-8c6a-0ae9315f9625,Cason Campbell,2024-04,0.2415,0.0885
518626d4-2600-4134-8c6a-0ae9315f9625,Cason Campbell,2024-05,0.2334,0.0854
518626d4-2600-4134-8c6a-0ae9315f9625,Cason Campbell,2024-06,0.2304,0.086
518626d4-2600-4134-8c6a-0ae9315f9625,Cason Campbell,2024-07,0.2322,0.0846
518626d4-2600-4134-8c6a-0ae9315f9625,Cason Campbell,2024-08,0.2328,0.0827
518626d4-2600-4134-8c6a-0ae9315f9625,Cason Campbell,2024-09,0.2415,0.083
518626d4-2600-4134-8c6a-0ae9315f9625,Cason Campbell,2024-10,0.2488,0.0805
