game_id,margin,a1,a2,a3,a4,dyad1,dyad2,match_idx,ctx_idx,tour_idx,best_of,game_number,event_name,date,stage
5abe4e86-7def-48f3-be63-c68db07b61f4:g1,4,51,52,35,36,27,18,14,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 16
5abe4e86-7def-48f3-be63-c68db07b61f4:g2,7,51,52,35,36,27,18,14,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 16
5c38bce9-8dec-40d6-a2b2-699392f38a94:g1,10,0,1,26,32,0,16,15,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
5c38bce9-8dec-40d6-a2b2-699392f38a94:g2,9,0,1,26,32,0,16,15,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
5e10352b-f6c0-48ee-9d57-a35a8f45012e:g1,-11,53,54,55,56,28,29,16,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
5e10352b-f6c0-48ee-9d57-a35a8f45012e:g2,-2,53,54,55,56,28,29,16,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
5f1836ee-f28f-4667-9720-87126dcf0975:g1,2,40,36,57,58,30,31,17,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
5f1836ee-f28f-4667-9720-87126dcf0975:g2,11,40,36,57,58,30,31,17,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
6376c34b-6eae-49d7-aea4-dad168a2a66c:g1,-9,59,60,61,5,32,33,18,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 64
6376c34b-6eae-49d7-aea4-dad168a2a66c:g2,-9,59,60,61,5,32,33,18,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 64
67eb45f3-aa27-4328-aa89-3b6d74106c9a:g1,-2,62,63,18,19,34,9,19,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 64
67eb45f3-aa27-4328-aa89-3b6d74106c9a:g2,4,62,63,18,19,34,9,19,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 64
67eb45f3-aa27-4328-aa89-3b6d74106c9a:g3,-3,62,63,18,19,34,9,19,0,1,3,3,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 64
7302bee1-b97b-4aee-9c78-547861fb939c:g1,5,64,65,66,21,35,36,20,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
7302bee1-b97b-4aee-9c78-547861fb939c:g2,-4,64,65,66,21,35,36,20,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
7302bee1-b97b-4aee-9c78-547861fb939c:g3,9,64,65,66,21,35,36,20,0,1,3,3,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
7c266a00-086a-4ce8-88ce-8921ef405027:g1,2,67,68,55,56,37,29,21,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 16
7c266a00-086a-4ce8-88ce-8921ef405027:g2,9,67,68,55,56,37,29,21,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 16
8d84c36d-9200-4388-a6f5-5812cff87b68:g1,-6,69,70,71,72,38,39,22,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
8d84c36d-9200-4388-a6f5-5812cff87b68:g2,-2,69,70,71,72,38,39,22,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
8f32b5c7-a313-4ad3-a00f-276823062d73:g1,8,73,74,75,76,40,41,23,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
8f32b5c7-a313-4ad3-a00f-276823062d73:g2,3,73,74,75,76,40,41,23,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
951ae13e-9ad9-42a5-b4dd-ba2ce09a65cf:g1,-2,77,2,78,79,42,43,24,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
951ae13e-9ad9-42a5-b4dd-ba2ce09a65cf:g2,2,77,2,78,79,42,43,24,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
951ae13e-9ad9-42a5-b4dd-ba2ce09a65cf:g3,-5,77,2,78,79,42,43,24,1,1,3,3,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
967306ed-8913-410f-97f2-330761d9950d:g1,4,80,81,22,23,44,11,25,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 16
967306ed-8913-410f-97f2-330761d9950d:g2,-2,80,81,22,23,44,11,25,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 16
967306ed-8913-410f-97f2-330761d9950d:g3,2,80,81,22,23,44,11,25,1,1,3,3,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 16
9792e1ca-5a62-46c4-81e3-98e5796f1bb3:g1,-2,77,82,83,84,45,46,26,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
9792e1ca-5a62-46c4-81e3-98e5796f1bb3:g2,-9,77,82,83,84,45,46,26,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
a2ff928a-7add-4f46-857f-a0ae6d71dd80:g1,3,85,86,80,87,47,48,27,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
a2ff928a-7add-4f46-857f-a0ae6d71dd80:g2,-6,85,86,80,87,47,48,27,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
a2ff928a-7add-4f46-857f-a0ae6d71dd80:g3,5,85,86,80,87,47,48,27,0,1,3,3,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
a652b123-531c-4050-b53a-b4a5541a507b:g1,9,67,68,88,89,37,49,28,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
a652b123-531c-4050-b53a-b4a5541a507b:g2,9,67,68,88,89,37,49,28,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
af89c44e-82bb-478b-a0b0-5a7db8264e4c:g1,-4,90,91,46,47,50,24,29,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
af89c44e-82bb-478b-a0b0-5a7db8264e4c:g2,2,90,91,46,47,50,24,29,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
af89c44e-82bb-478b-a0b0-5a7db8264e4c:g3,-5,90,91,46,47,50,24,29,1,1,3,3,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
afb8011f-c47b-47ee-8437-e3ff42559109:g1,2,48,49,61,5,25,33,30,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
afb8011f-c47b-47ee-8437-e3ff42559109:g2,-2,48,49,61,5,25,33,30,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
afb8011f-c47b-47ee-8437-e3ff42559109:g3,5,48,49,61,5,25,33,30,0,1,3,3,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
b18ee70f-77ed-4fad-883e-3b2f01be14b4:g1,7,92,93,94,95,51,52,31,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
b18ee70f-77ed-4fad-883e-3b2f01be14b4:g2,5,92,93,94,95,51,52,31,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
be872ad5-669b-4905-8b5a-f717e2bb145a:g1,-7,30,31,92,93,15,51,32,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 16
be872ad5-669b-4905-8b5a-f717e2bb145a:g2,-4,30,31,92,93,15,51,32,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 16
bec61ecd-6571-42ca-8a80-8c0dd4e1da84:g1,-2,40,36,96,97,30,53,33,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 16
bec61ecd-6571-42ca-8a80-8c0dd4e1da84:g2,-7,40,36,96,97,30,53,33,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 16
bec857c1-1514-4f20-a228-9e077250cd41:g1,2,83,84,85,86,46,47,34,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 16
bec857c1-1514-4f20-a228-9e077250cd41:g2,-5,83,84,85,86,46,47,34,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 16
bec857c1-1514-4f20-a228-9e077250cd41:g3,6,83,84,85,86,46,47,34,0,1,3,3,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 16
c043f8fe-b78a-440b-b68b-32d1f202c928:g1,4,98,72,99,100,54,55,35,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
c043f8fe-b78a-440b-b68b-32d1f202c928:g2,9,98,72,99,100,54,55,35,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
c1393742-451b-4656-a28a-b0b1a5a9175a:g1,3,96,97,101,102,53,56,36,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
c1393742-451b-4656-a28a-b0b1a5a9175a:g2,4,96,97,101,102,53,56,36,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
c2247a15-364a-49a0-b279-fc4d1f17d0d8:g1,2,16,17,44,45,8,23,37,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 16
c2247a15-364a-49a0-b279-fc4d1f17d0d8:g2,5,16,17,44,45,8,23,37,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 16
c22dcb47-a987-4c8e-ac69-631c4678ba20:g1,-4,73,74,14,15,40,7,38,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 16
c22dcb47-a987-4c8e-ac69-631c4678ba20:g2,2,73,74,14,15,40,7,38,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 16
c22dcb47-a987-4c8e-ac69-631c4678ba20:g3,-2,73,74,14,15,40,7,38,1,1,3,3,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 16
cdc71c5f-fe1b-4a79-a93e-b376d1542557:g1,2,9,50,23,103,26,57,39,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
cdc71c5f-fe1b-4a79-a93e-b376d1542557:g2,9,9,50,23,103,26,57,39,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
cfb180df-746a-4abb-b250-104e09303361:g1,7,2,3,104,105,1,58,40,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
cfb180df-746a-4abb-b250-104e09303361:g2,2,2,3,104,105,1,58,40,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
d227843c-88dd-4235-b9f9-b8d67db9ab67:g1,5,106,107,108,109,59,60,41,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
d227843c-88dd-4235-b9f9-b8d67db9ab67:g2,5,106,107,108,109,59,60,41,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
da354755-7242-4d07-ac2a-5c11fef3d363:g1,8,51,52,74,110,27,61,42,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
da354755-7242-4d07-ac2a-5c11fef3d363:g2,6,51,52,74,110,27,61,42,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
dcf51405-485b-4356-834d-4c0fa4e62d80:g1,-5,10,11,26,27,5,13,43,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 16
dcf51405-485b-4356-834d-4c0fa4e62d80:g2,-6,10,11,26,27,5,13,43,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 16
e0f87568-7626-4e36-82c2-706c9ca57b24:g1,8,80,81,111,112,44,62,44,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
e0f87568-7626-4e36-82c2-706c9ca57b24:g2,7,80,81,111,112,44,62,44,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
e2117ca9-39be-47ce-a22f-888d05b7279f:g1,6,64,65,71,72,35,39,45,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 16
e2117ca9-39be-47ce-a22f-888d05b7279f:g2,9,64,65,71,72,35,39,45,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 16
e6e85761-02ef-4c01-8299-87f5fa8037f7:g1,-2,113,114,55,115,63,64,46,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
e6e85761-02ef-4c01-8299-87f5fa8037f7:g2,-2,113,114,55,115,63,64,46,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
e8052c98-7b8f-4c8b-9746-22741e3b68bc:g1,2,106,107,55,115,59,64,47,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 16
e8052c98-7b8f-4c8b-9746-22741e3b68bc:g2,9,106,107,55,115,59,64,47,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 16
ed82c91a-11e0-4a73-832d-7c85e5b89169:g1,2,40,41,116,117,21,65,48,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
ed82c91a-11e0-4a73-832d-7c85e5b89169:g2,8,40,41,116,117,21,65,48,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
f0c9de63-29f3-440f-8e1a-26e2005f33db:g1,4,38,39,118,88,20,66,49,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
f0c9de63-29f3-440f-8e1a-26e2005f33db:g2,7,38,39,118,88,20,66,49,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-09,Qualifier — Round 32
032c2355-62fc-4c54-80b7-e501fccf24ab:g1,4,0,119,65,120,67,68,50,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 64
032c2355-62fc-4c54-80b7-e501fccf24ab:g2,-7,0,119,65,120,67,68,50,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 64
032c2355-62fc-4c54-80b7-e501fccf24ab:g3,-7,0,119,65,120,67,68,50,1,1,3,3,PPA Tour: Palm Springs CA,2024-01-10,Round 64
054dff59-eedd-47a7-950b-127a2a92776e:g1,8,65,120,121,122,68,69,51,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 128
054dff59-eedd-47a7-950b-127a2a92776e:g2,2,65,120,121,122,68,69,51,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 128
07b452b8-9393-42cf-b606-c82319ca86e4:g1,-2,50,109,115,123,70,71,52,2,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 64
07b452b8-9393-42cf-b606-c82319ca86e4:g2,-2,50,109,115,123,70,71,52,2,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 64
088c78b9-649e-43ac-be68-f457feb5a82a:g1,3,107,103,124,61,72,73,53,2,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 128
088c78b9-649e-43ac-be68-f457feb5a82a:g2,2,107,103,124,61,72,73,53,2,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 128
09f81f71-a13d-4f2a-98d7-bd045a6394f8:g1,8,125,120,126,127,74,75,54,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 128
09f81f71-a13d-4f2a-98d7-bd045a6394f8:g2,8,125,120,126,127,74,75,54,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 128
0af24888-212a-4101-846e-fe413a9495cf:g1,-9,128,69,129,130,76,77,55,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 128
0af24888-212a-4101-846e-fe413a9495cf:g2,-11,128,69,129,130,76,77,55,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 128
0bfd6bc8-6d4d-41e1-b2b1-7920fb347e04:g1,10,0,119,96,97,67,53,56,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 128
0bfd6bc8-6d4d-41e1-b2b1-7920fb347e04:g2,9,0,119,96,97,67,53,56,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 128
0d81e97b-dd33-4e18-9250-5ba7e2ed6c30:g1,-2,131,17,132,133,78,79,57,2,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 64
0d81e97b-dd33-4e18-9250-5ba7e2ed6c30:g2,-2,131,17,132,133,78,79,57,2,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 64
0dd171cd-db3a-4708-a796-974de3f8a2ed:g1,2,71,70,41,86,80,81,58,2,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 64
0dd171cd-db3a-4708-a796-974de3f8a2ed:g2,2,71,70,41,86,80,81,58,2,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 64
0f58b221-2f5e-468d-ac93-9ad98ab0c513:g1,6,134,135,48,49,82,25,59,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 128
0f58b221-2f5e-468d-ac93-9ad98ab0c513:g2,-4,134,135,48,49,82,25,59,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 128
0f58b221-2f5e-468d-ac93-9ad98ab0c513:g3,5,134,135,48,49,82,25,59,0,1,3,3,PPA Tour: Palm Springs CA,2024-01-10,Round 128
11bd11f3-78dd-4d0e-8b96-ca342b4f88fd:g1,-10,136,137,106,107,83,59,60,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 128
11bd11f3-78dd-4d0e-8b96-ca342b4f88fd:g2,-10,136,137,106,107,83,59,60,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 128
1f931797-1752-49e0-846e-63823f9b085b:g1,-6,138,139,140,129,84,85,61,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 128
1f931797-1752-49e0-846e-63823f9b085b:g2,-7,138,139,140,129,84,85,61,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 128
1ffc7458-9f34-4d55-8fbc-2600e4a7cd3c:g1,7,134,135,141,119,82,86,62,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 64
1ffc7458-9f34-4d55-8fbc-2600e4a7cd3c:g2,6,134,135,141,119,82,86,62,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 64
2a25472f-cd3c-4ac6-8ea8-51d67d60b2c1:g1,-2,142,143,144,145,87,88,63,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 128
2a25472f-cd3c-4ac6-8ea8-51d67d60b2c1:g2,6,142,143,144,145,87,88,63,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 128
2a25472f-cd3c-4ac6-8ea8-51d67d60b2c1:g3,-3,142,143,144,145,87,88,63,0,1,3,3,PPA Tour: Palm Springs CA,2024-01-10,Round 128
2b3487d2-0166-4eb4-9146-8544e23172d1:g1,2,116,146,147,148,89,90,64,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 128
2b3487d2-0166-4eb4-9146-8544e23172d1:g2,2,116,146,147,148,89,90,64,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 128
3a1ea3bb-8ef2-45d7-9bc6-8df4f0a2084f:g1,6,49,51,149,150,91,92,65,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 64
3a1ea3bb-8ef2-45d7-9bc6-8df4f0a2084f:g2,9,49,51,149,150,91,92,65,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 64
3e232e31-8358-4da3-a465-161c93ca6589:g1,8,151,152,83,84,93,46,66,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 128
3e232e31-8358-4da3-a465-161c93ca6589:g2,11,151,152,83,84,93,46,66,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 128
4ba852d2-693d-4ff4-a302-c9c2295eb2bd:g1,-4,153,154,26,27,94,13,67,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 128
4ba852d2-693d-4ff4-a302-c9c2295eb2bd:g2,11,153,154,26,27,94,13,67,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 128
4ba852d2-693d-4ff4-a302-c9c2295eb2bd:g3,4,153,154,26,27,94,13,67,1,1,3,3,PPA Tour: Palm Springs CA,2024-01-10,Round 128
53ebb8c5-6b53-4027-84c7-6bbe496511ba:g1,-7,48,52,35,110,95,96,68,2,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 64
53ebb8c5-6b53-4027-84c7-6bbe496511ba:g2,-2,48,52,35,110,95,96,68,2,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 64
54a24f4d-b521-4c56-a52e-4bce29a7877b:g1,-2,39,155,149,150,97,92,69,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 128
54a24f4d-b521-4c56-a52e-4bce29a7877b:g2,-6,39,155,149,150,97,92,69,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 128
5b35675e-5771-4a8a-942e-d664fc8c40d1:g1,7,156,157,144,145,98,88,70,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 64
5b35675e-5771-4a8a-942e-d664fc8c40d1:g2,8,156,157,144,145,98,88,70,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 64
5c8287e6-76f5-4362-9868-7c7eab623642:g1,-5,106,107,158,159,59,99,71,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 64
